idhogar,escolari_person,v2a1,rooms,refrig,v18q1,r4t1,hhsize,cielorazo,dependency,edje,meaneduc,overcrowding,computer,television,qmobilephone,escolari_head,mobilephone,pared,energco,piso,epared,eviv,etecho,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,estadocivil1,estadocivil3,estadocivil4,instlevel1,instlevel2,instlevel5,instlevel7,instlevel8,instlevel9,instlevel,Youth,Target
4ba16d2fb,0.0,0.0,5,1,0.0,0,2,0,8.0,0.0,0.0,0.66666669,0,0,0,0,0,3,2,2,2.0,1.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,1,0.0,4
4bb10928b,9.0,120000.0,4,1,0.0,0,2,1,1.0,13.0,13.0,1.0,0,0,2,13,1,3,2,3,3.0,3.0,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0.0,4
4bbab269e,1.5,50000.0,6,1,0.0,2,4,1,1.0,0.0,3.0,1.3333334,0,0,1,0,1,3,2,2,2.0,2.0,2.0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0,1,0.5,2
4bbbe109f,12.6,0.0,7,1,0.0,0,5,1,0.25,14.0,15.75,1.0,1,1,5,14,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,3,0,5,0.0,4
4be294d9d,3.6666666666666665,0.0,4,1,0.0,1,3,0,2.0,6.0,5.5,1.5,0,0,2,6,1,3,2,3,2.0,3.0,2.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,3,0.3333333333333333,3
4c2dba109,4.666666666666667,0.0,4,1,1.0,1,3,0,0.5,6.0,6.0,1.5,0,1,3,6,1,2,2,2,2.0,2.0,2.0,0,0,0,0,1,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,3,0.3333333333333333,3
4c31c1de9,8.0,250000.0,7,1,1.0,2,4,1,1.0,17.0,16.0,1.3333334,0,0,2,17,1,3,2,3,3.0,3.0,3.0,0,1,0,0,0,1,0,0,0,0,0,2,2,0,2,0,0,0,1,1,5,0.5,4
4c50bf7e4,6.0,100297.0,4,1,0.0,0,2,1,1.0,6.0,6.0,1.0,0,0,2,6,1,2,2,3,3.0,3.0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,2
4c5c305ad,7.0,0.0,5,1,0.0,1,6,1,2.0,9.0,12.5,2.0,0,0,5,9,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0.16666666666666666,4
4c7ce34e4,6.6,0.0,5,1,0.0,1,5,1,0.25,6.0,8.25,1.6666666,0,0,3,6,1,3,2,2,3.0,3.0,3.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0.2,3
4c80ff6b6,6.0,0.0,4,1,0.0,0,1,1,0.0,6.0,6.0,0.5,0,0,1,6,1,2,2,3,1.0,3.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0.0,3
4cb12136f,8.75,0.0,6,1,0.0,0,4,1,0.33333334,11.0,11.666667,1.3333334,0,1,4,11,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,4,0.0,4
4cc256324,6.0,20000.0,6,0,0.0,0,1,1,0.0,6.0,6.0,1.0,0,0,1,6,1,2,2,2,1.0,3.0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,4
4cc44206a,6.75,0.0,4,1,0.0,2,4,1,1.0,16.0,13.5,2.0,0,0,2,16,1,3,2,3,2.0,2.0,2.0,1,0,0,0,0,1,0,0,0,0,0,2,2,0,2,0,1,0,1,0,5,0.5,3
4ce4d1653,6.0,0.0,4,1,0.0,0,1,1,8.0,6.0,6.0,0.5,0,0,1,6,1,3,2,3,3.0,2.0,2.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,3
4ce7fe64a,9.0,25000.0,4,1,0.0,0,2,0,0.0,11.0,9.0,1.0,0,0,2,11,1,3,2,2,2.0,3.0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,4,0.0,4
4cf86dbaa,9.0,102000.0,5,1,0.0,0,2,1,1.0,11.0,11.0,0.66666669,0,1,2,11,1,3,2,3,3.0,3.0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0.0,4
4d3ddabc9,6.0,0.0,3,0,0.0,0,3,1,0.5,6.0,6.0,3.0,0,1,2,6,1,3,2,3,3.0,3.0,3.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,4
4d492513a,16.333333333333332,600000.0,8,1,1.0,0,3,1,0.0,15.0,16.333334,0.75,1,1,4,15,1,3,2,3,3.0,3.0,2.0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,1,5,0.0,4
4d6c3f4af,12.0,0.0,9,1,1.0,0,1,1,0.0,12.0,12.0,0.25,1,0,1,12,1,3,2,3,3.0,2.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0.0,4
4d8d83f55,6.0,0.0,3,1,0.0,1,3,0,0.5,7.0,9.0,3.0,0,0,1,7,1,2,2,2,2.0,2.0,2.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,4,0.3333333333333333,3
4d8f497a5,11.0,0.0,6,1,2.0,1,5,1,0.25,9.0,13.0,1.25,1,1,4,9,1,2,2,3,3.0,3.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,1,3,0.2,4
4d99b90ad,10.0,0.0,6,1,0.0,0,1,1,0.0,10.0,10.0,0.33333334,0,0,1,10,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,4
4d9c3fdba,4.5,0.0,4,1,0.0,0,2,1,0.0,0.0,4.5,1.0,0,0,2,0,1,2,2,3,3.0,3.0,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,4
4da8d7688,5.0,150000.0,3,1,0.0,0,1,1,0.0,5.0,5.0,0.5,0,0,1,5,1,2,2,3,3.0,3.0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0.0,4
4dc11e11f,8.333333333333334,0.0,3,1,0.0,0,3,0,2.0,11.0,11.0,1.5,0,0,2,11,1,2,2,2,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0.0,1
4dce6cdee,8.5,0.0,5,1,0.0,0,2,1,1.0,11.0,11.0,1.0,0,0,2,11,1,3,2,3,2.0,2.0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0.0,4
4de4c1ef4,12.5,0.0,6,1,0.0,0,2,0,1.0,14.0,12.5,0.66666669,0,0,2,14,1,2,2,2,3.0,3.0,3.0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,5,0.0,4
4e031f1e6,4.666666666666667,0.0,3,1,0.0,1,3,0,0.5,4.0,5.0,3.0,0,0,3,4,1,3,2,2,2.0,2.0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0.3333333333333333,2
4e0dae1ed,15.0,0.0,7,1,1.0,0,2,1,8.0,15.0,15.0,1.0,1,0,2,15,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,5,0.0,4
4e0f3396f,8.25,200000.0,4,1,4.0,2,4,1,1.0,14.0,11.5,2.0,0,0,2,14,1,3,2,3,3.0,3.0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,5,0.5,4
4e19bd549,7.333333333333333,0.0,5,1,0.0,0,3,0,2.0,0.0,11.0,1.0,0,1,3,0,1,3,2,2,3.0,2.0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0.0,4
4e2eabe00,5.0,0.0,5,1,0.0,1,4,0,3.0,6.0,6.0,1.3333334,0,0,4,6,1,3,2,2,2.0,2.0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0.25,1
4e5db06fa,7.666666666666667,89000.0,3,1,0.0,0,3,1,0.5,5.0,8.0,1.0,0,0,3,5,1,2,2,3,1.0,2.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0.0,1
4e8cacd26,13.333333333333334,0.0,5,1,2.0,0,3,1,0.5,15.0,20.0,1.5,1,0,3,15,1,3,2,3,2.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0.0,4
4ea154bc1,5.666666666666667,250000.0,4,1,0.0,1,3,1,0.5,6.0,8.5,1.5,0,1,2,6,1,3,2,3,3.0,3.0,3.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3,0.3333333333333333,3
4ea540ed6,14.0,300000.0,6,1,0.0,0,2,1,0.0,15.0,14.0,0.66666669,0,1,2,15,1,3,2,3,3.0,3.0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0.0,4
4ec0576ea,6.5,0.0,5,1,0.0,0,4,1,0.0,1.0,6.5,2.3333333,0,0,4,1,1,2,2,2,2.0,2.0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0.0,3
4ef06e74a,7.0,0.0,8,1,1.0,0,3,0,0.0,9.0,7.0,1.6,0,1,5,9,1,1,2,1,1.0,1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,4
4f22c4256,8.0,0.0,4,1,1.0,0,2,1,1.0,6.0,6.0,1.0,0,0,2,6,1,2,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0.0,4
4f2bd02b9,4.25,0.0,5,1,0.0,3,8,1,1.0,7.0,6.25,2.6666667,0,0,3,7,1,3,2,3,2.0,2.0,2.0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,2,1,0,0,0,0,3,0.375,2
4f6b5a04b,11.0,253000.0,5,1,0.0,0,1,1,0.0,11.0,11.0,0.5,0,0,1,11,1,3,2,3,3.0,3.0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0.0,4
4f853b2ee,5.6,0.0,5,0,0.0,0,5,0,0.25,4.0,5.5999999,1.6666666,0,0,4,4,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,2,0.0,4
4f90b204e,9.0,200000.0,5,1,0.0,1,4,1,1.0,15.0,14.5,1.3333334,1,1,4,15,1,3,2,3,3.0,3.0,3.0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,2,0,5,0.25,4
4fbe198b3,9.0,0.0,4,1,0.0,0,4,1,0.0,6.0,9.0,2.0,0,1,4,6,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0,3,0.0,2
5.74E+74,2.0,160000.0,3,1,0.0,3,4,1,3.0,7.0,7.0,2.0,0,1,1,7,1,3,2,3,3.0,3.0,2.0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,2,1,0,0,0,0,3,0.75,1
5.75E+32,6.0,120000.0,4,1,0.0,1,4,1,3.0,7.0,16.0,2.0,0,0,5,7,1,3,2,3,3.0,3.0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0.25,2
504b957f9,11.333333333333334,300000.0,7,1,0.0,0,3,1,0.0,11.0,11.333333,1.0,1,0,3,11,1,3,2,3,3.0,3.0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,0.0,4
507d47ecd,14.0,200000.0,4,1,1.0,0,2,1,0.0,15.0,14.0,1.0,1,1,2,15,1,3,2,3,3.0,3.0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0.0,4
508d23af7,11.0,0.0,4,0,0.0,0,1,1,0.0,11.0,11.0,0.33333334,0,0,1,11,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0.0,4
50cf5606b,10.5,0.0,4,1,0.0,0,2,1,1.0,7.0,10.5,1.0,0,0,1,7,1,2,1,3,2.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0.0,4
50e064ee8,6.25,0.0,4,1,0.0,0,4,0,1.0,3.0,4.5,2.0,0,0,3,3,1,2,2,2,2.0,3.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,2,0.0,3
50fb716a9,2.5,0.0,5,1,0.0,0,2,1,0.0,3.0,2.5,1.0,0,1,2,3,1,3,2,3,2.0,3.0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0.0,2
513adb616,5.0,0.0,4,1,0.0,2,4,0,1.0,6.0,8.5,2.0,0,0,1,6,1,3,2,3,2.0,2.0,2.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,3,0.5,3
5165c22c9,3.0,90000.0,2,1,0.0,0,1,1,8.0,3.0,3.0,1.0,0,0,1,3,1,3,2,2,3.0,3.0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0.0,4
5169caaa5,2.75,0.0,6,1,0.0,0,4,1,1.0,2.0,2.75,1.0,0,1,3,2,1,2,1,2,2.0,2.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,2,0,0,0,0,2,0.0,4
518ac53b2,4.8,120000.0,3,1,0.0,3,5,0,1.5,11.0,11.0,2.5,0,0,2,11,1,3,2,2,2.0,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,2,1,2,0,0,0,4,0.6,2
51cf8548a,13.5,0.0,6,1,0.0,0,2,1,0.0,11.0,13.5,0.66666669,0,1,2,11,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0,4,0.0,4
51dbfbe84,15.0,80000.0,4,1,0.0,0,1,1,0.0,15.0,15.0,0.5,0,0,1,15,1,3,2,3,3.0,3.0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0.0,4
51e901e19,6.0,0.0,5,1,0.0,0,4,0,1.0,2.0,6.3333335,1.3333334,0,0,0,2,0,3,2,3,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,2,0.0,1
51f1c694c,15.5,0.0,5,1,0.0,0,2,1,0.0,16.0,15.5,1.0,0,0,1,16,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,5,0.0,4
51f90290c,5.0,270000.0,5,1,0.0,1,2,1,1.0,7.0,7.0,0.66666669,0,0,2,7,1,3,2,3,2.0,3.0,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0.5,3
51fe3107b,7.5,0.0,6,1,0.0,0,4,0,0.33333334,6.0,10.0,1.3333334,0,0,4,6,1,3,2,2,2.0,2.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0.0,4
52123171a,12.75,0.0,7,1,1.0,0,4,1,3.0,17.0,12.75,1.0,0,1,3,17,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,2,0,5,0.0,4
523efe0aa,16.0,0.0,5,1,1.0,0,1,1,0.0,16.0,16.0,0.33333334,0,0,1,16,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0.0,4
52af82912,6.666666666666667,0.0,3,1,1.0,1,3,0,0.5,11.0,10.0,1.5,0,0,2,11,1,3,2,2,2.0,2.0,2.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,4,0.3333333333333333,4
52bbcd0e8,3.5,0.0,6,1,0.0,0,2,0,8.0,5.0,3.5,0.66666669,0,0,2,5,1,2,2,2,2.0,3.0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0.0,2
52cf8fe9d,9.5,0.0,4,1,1.0,0,4,0,0.0,11.0,9.5,2.0,1,0,3,11,1,2,2,2,3.0,1.0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0,4,0.0,4
52e4f45a1,4.0,0.0,5,1,0.0,0,2,1,8.0,4.0,4.0,0.66666669,0,0,2,4,1,3,2,3,2.0,3.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0.0,2
52eaaddfb,1.5,0.0,2,1,0.0,0,2,1,1.0,1.0,1.5,2.0,0,0,1,1,1,2,2,3,3.0,3.0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0.0,3
52f3461a2,10.0,0.0,4,1,1.0,0,2,1,8.0,14.0,10.0,1.0,1,1,1,14,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,5,0.0,4
5338a00e4,3.0,0.0,6,1,0.0,0,2,1,1.0,0.0,0.0,2.0,0,1,1,0,1,2,1,1,2.0,1.0,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,2
533f7fc2f,7.0,250000.0,4,1,0.0,0,4,1,1.0,7.0,11.0,1.3333334,0,0,4,7,1,3,2,3,3.0,3.0,3.0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,4
5355e1b56,1.6666666666666667,0.0,1,0,0.0,2,3,0,2.0,5.0,5.0,3.0,0,0,1,5,1,1,2,2,1.0,1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,2,1,0,0,0,0,2,0.6666666666666666,1
5358e87d6,10.333333333333334,120000.0,5,1,0.0,0,3,1,0.0,11.0,10.333333,1.0,0,0,2,11,1,3,2,3,3.0,3.0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,4,0.0,4
53659cebb,21.0,0.0,5,1,0.0,0,1,1,0.0,21.0,21.0,0.33333334,0,0,2,21,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.0,4
536c8befb,5.2,100000.0,5,1,0.0,0,5,1,1.5,6.0,4.0,1.6666666,0,0,3,6,1,3,2,3,3.0,3.0,3.0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,3,0.0,3
53bab505c,6.0,0.0,4,1,0.0,0,1,0,0.0,6.0,6.0,0.5,0,0,1,6,1,3,2,2,2.0,2.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0.0,4
53c2b9a1b,13.333333333333334,0.0,7,1,1.0,0,3,1,0.0,14.0,13.333332999999998,1.0,0,0,3,14,1,3,2,3,2.0,2.0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,5,0.0,4
53dc04233,14.333333333333334,0.0,6,1,2.0,0,3,1,2.0,14.0,14.333332999999998,1.0,0,0,3,14,1,3,2,3,3.0,3.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,3,0,5,0.0,4
540b19e52,6.0,0.0,3,0,0.0,0,3,0,0.5,9.0,6.0,1.5,0,0,3,9,1,1,2,1,1.0,1.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0.0,3
54118d5d9,9.5,0.0,4,1,0.0,0,2,1,0.0,6.0,9.5,1.0,0,0,2,6,1,2,2,2,1.0,2.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0.0,3
541c6c76c,7.0,0.0,2,0,0.0,0,1,0,0.0,7.0,7.0,1.0,0,0,1,7,1,2,2,2,2.0,2.0,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0.0,4
541f2ba2a,8.5,200000.0,5,1,0.0,0,2,1,1.0,8.0,17.0,0.66666669,0,0,2,8,1,3,2,3,3.0,3.0,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0.0,4
5420b0f75,15.0,0.0,6,1,0.0,0,2,1,8.0,14.0,15.0,1.0,0,1,2,14,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,5,0.0,4
5438b3a5e,6.0,0.0,4,1,0.0,0,1,1,0.0,6.0,6.0,0.5,0,0,1,6,1,2,2,3,2.0,2.0,2.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,4
543d9f716,6.333333333333333,0.0,4,1,1.0,0,3,1,2.0,6.0,6.3333335,1.5,0,1,2,6,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,4
54478f399,11.0,0.0,5,1,1.0,0,2,1,1.0,16.0,11.0,1.0,0,1,1,16,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0.0,4
5463ebd0e,19.0,200000.0,5,1,0.0,0,1,1,8.0,19.0,19.0,0.5,0,1,1,19,1,3,2,3,3.0,2.0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.0,4
546ad20f0,3.3333333333333335,120000.0,5,1,1.0,2,3,0,2.0,6.0,6.0,1.0,0,0,1,6,1,2,2,3,2.0,2.0,2.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,3,0.6666666666666666,4
5492ff7f2,6.0,0.0,3,1,0.0,0,1,1,0.0,6.0,6.0,0.5,0,0,1,6,1,2,2,3,1.0,2.0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0.0,4
549637731,10.75,290975.0,5,1,3.0,0,4,1,1.0,14.0,14.5,1.3333334,0,0,4,14,1,3,2,3,3.0,3.0,2.0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,2,0,5,0.0,4
54ac7b187,4.0,0.0,4,1,1.0,0,2,1,1.0,6.0,4.0,1.0,0,0,2,6,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,0.0,4
54d11c1b4,7.0,0.0,5,1,0.0,0,3,1,0.0,6.0,7.0,1.0,0,0,3,6,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,4
54d210cd8,6.0,35000.0,4,0,0.0,0,2,1,0.0,6.0,6.0,1.0,0,0,2,6,1,2,2,2,2.0,3.0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,4
550e701c9,13.0,300000.0,4,1,0.0,0,1,1,0.0,13.0,13.0,0.5,0,0,1,13,1,3,2,3,3.0,3.0,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0.0,4
554540bbf,9.5,0.0,4,1,0.0,1,6,1,0.5,11.0,12.0,2.0,0,1,2,11,1,3,2,3,2.0,3.0,3.0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,1,0,2,0,2,0,4,0.16666666666666666,4
5570dd81a,6.0,0.0,4,1,0.0,0,1,0,0.0,6.0,6.0,0.5,0,0,1,6,1,2,2,2,3.0,2.0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,4
5575b936f,11.0,249896.0,4,1,2.0,0,1,1,0.0,11.0,11.0,2.0,1,0,2,11,1,3,2,3,3.0,3.0,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0.0,1
5585d28a9,12.0,0.0,5,1,2.0,0,3,1,0.5,16.0,15.0,1.0,0,0,3,16,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,5,0.0,4
5587b5848,1.0,0.0,7,1,0.0,0,2,1,8.0,0.0,1.0,0.5,0,1,0,0,0,2,1,2,2.0,2.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,1,0.0,2
55a0f733c,3.6666666666666665,0.0,4,1,0.0,0,3,0,2.0,5.0,2.5,1.5,0,0,2,5,1,3,2,3,3.0,3.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0.0,4
55a662731,5.0,0.0,3,1,0.0,1,4,0,1.0,6.0,4.5,4.0,0,0,2,6,1,2,2,2,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3,0.25,2
55cff52b2,3.0,0.0,4,1,0.0,1,2,1,1.0,6.0,6.0,1.0,0,0,1,6,1,2,2,3,3.0,3.0,2.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3,0.5,3
55ea806d6,10.333333333333334,0.0,3,1,2.0,1,3,1,0.5,15.0,13.0,1.5,1,1,3,15,1,3,2,2,3.0,1.0,2.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5,0.3333333333333333,2
55efff1c0,5.333333333333333,0.0,5,1,0.0,1,3,1,0.5,8.0,8.0,1.5,0,0,2,8,1,2,2,2,3.0,3.0,3.0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,3,0.3333333333333333,1
55f051342,6.0,60000.0,5,1,0.0,0,1,0,0.0,6.0,6.0,1.0,0,0,1,6,1,3,2,3,2.0,3.0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,4
55fc818da,5.5,0.0,4,1,0.0,2,4,0,1.0,13.0,9.5,4.0,0,1,2,13,1,3,2,2,1.0,1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,2,2,0,1,1,0,0,1,0,5,0.5,2
560d01c87,15.5,0.0,5,1,0.0,0,2,1,1.0,15.0,15.5,0.66666669,0,0,2,15,1,2,2,2,3.0,2.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0.0,4
5611f0667,6.25,0.0,9,1,0.0,1,4,1,1.0,11.0,9.0,1.3333334,0,1,3,11,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,4,0.25,4
563cc81b7,16.5,2353477.0,9,1,0.0,0,2,1,0.0,14.0,16.5,0.83333331,0,0,2,14,1,3,2,3,3.0,3.0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0.0,4
